oracle_natural_account,description,parent1_code,parent1_description,parent2_code,parent2_description,parent3_code,parent3_description,parent4_code,parent4_description,parent5_code,parent5_description,financial_category,financial_sub_category,danaos_name,danaos_description_details,danaos_description_sub,danaos_description_main
627998,FORWARDING - CUSTOM CLEARANCE / HANDLING,627100,SPARES,627100,SPARES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),Forwarding - Custom Clearance / Handling,Maintenance and repairs,Technical running costs,Daily running costs
628102,DECK STORES,628100,STORES AND CONSUMABLES,628100,STORES AND CONSUMABLES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),Deck Stores,Stores and consumables,Technical running costs,Daily running costs
628104,ENGINE STORES,628100,STORES AND CONSUMABLES,628100,STORES AND CONSUMABLES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),Engine Stores,Stores and consumables,Technical running costs,Daily running costs
628106,CHARTS AND PUBLICATIONS,628100,STORES AND CONSUMABLES,628100,STORES AND CONSUMABLES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),Charts and Publications,Stores and consumables,Technical running costs,Daily running costs
628108,MOORING ROPES,628100,STORES AND CONSUMABLES,628100,STORES AND CONSUMABLES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),Mooring Ropes,Stores and consumables,Technical running costs,Daily running costs
628112,REFRIGERANTS & CHEMICALS,628100,STORES AND CONSUMABLES,628100,STORES AND CONSUMABLES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),Refrigerants & Chemicals,Stores and consumables,Technical running costs,Daily running costs
628114,CABIN STORES,628100,STORES AND CONSUMABLES,628100,STORES AND CONSUMABLES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),Cabin Spares,Maintenance and repairs,Technical running costs,Daily running costs
628116,WELDING MATERIALS,628100,STORES AND CONSUMABLES,628100,STORES AND CONSUMABLES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),Welding Materials,Stores and consumables,Technical running costs,Daily running costs
628118,SODIUM HYDROXIDE,628100,STORES AND CONSUMABLES,628100,STORES AND CONSUMABLES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),Sodium Hydroxide,Stores and consumables,Technical running costs,Daily running costs
628122,RADIO & NAVIGATION STORES,628100,STORES AND CONSUMABLES,628100,STORES AND CONSUMABLES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),Radio & Navigation Stores,Stores and consumables,Technical running costs,Daily running costs
628124,FRESH WATER,628100,STORES AND CONSUMABLES,628100,STORES AND CONSUMABLES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),Fresh Water ,Stores and consumables,Technical running costs,Daily running costs
628126,CHEMICALS FOR HOLD AND TANKS CLEANING,628100,STORES AND CONSUMABLES,628100,STORES AND CONSUMABLES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),Operation-Tank Cleaning (if not voyage),Maintenance and repairs,Technical running costs,Daily running costs
628128,OTHER CONSUMABLES,628100,STORES AND CONSUMABLES,628100,STORES AND CONSUMABLES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),Other Consumables,Stores and consumables,Technical running costs,Daily running costs
628132,CRANE WIRES,628100,STORES AND CONSUMABLES,628100,STORES AND CONSUMABLES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),,,,
628134,MOORING WIRES AND TAILS,628100,STORES AND CONSUMABLES,628100,STORES AND CONSUMABLES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),,,,
628136,OTHER WIRES AND ROPES,628100,STORES AND CONSUMABLES,628100,STORES AND CONSUMABLES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),,,,
628996,FORWARDING - STORES,628100,STORES AND CONSUMABLES,628100,STORES AND CONSUMABLES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),Forwarding Expenses-Stores,Stores and consumables,Technical running costs,Daily running costs
628998,FORWARDING - STORES LAND TRANSPORT,628100,STORES AND CONSUMABLES,628100,STORES AND CONSUMABLES,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),,,,
629102,NEW EQUIPMENT (UNCAPITALISED),629100,UNCAPITALISED EXPENDITURE,629100,UNCAPITALISED EXPENDITURE,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),New Equipment (Uncapitalised),Maintenance and repairs,Technical running costs,Daily running costs
629502,PROJECT COSTS,629500,PROJECTS,629500,PROJECTS,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),Project Crew Costs,Crew payroll,Crew running costs,Daily running costs
629504,MISCELLANEOUS COST - NON CAPEX - SYSTEM ACCOUNT,629500,PROJECTS,629500,PROJECTS,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),,,,
629506,MISCELLANEOUS COST CLEARING - NON CAPEX - SYSTEM ACCOUNT,629500,PROJECTS,629500,PROJECTS,625000,TECHNICAL RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Technical),,,,
632002,H&M INSURANCE,632000,INSURANCE RUNNING COSTS,632000,INSURANCE RUNNING COSTS,632000,INSURANCE RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Insurance),,,,
632004,P&I INSURANCE,632000,INSURANCE RUNNING COSTS,632000,INSURANCE RUNNING COSTS,632000,INSURANCE RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Insurance),,,,
632006,FD&D INSURANCE,632000,INSURANCE RUNNING COSTS,632000,INSURANCE RUNNING COSTS,632000,INSURANCE RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Insurance),,,,
632008,LOSS OF EARNINGS INSURANCE,632000,INSURANCE RUNNING COSTS,632000,INSURANCE RUNNING COSTS,632000,INSURANCE RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Insurance),,,,
632012,WAR RISKS INSURANCE,632000,INSURANCE RUNNING COSTS,632000,INSURANCE RUNNING COSTS,632000,INSURANCE RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Insurance),,,,
632998,OTHER INSURANCE,632000,INSURANCE RUNNING COSTS,632000,INSURANCE RUNNING COSTS,632000,INSURANCE RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Insurance),,,,
633102,MANAGEMENT FEES,633100,ADMINISTRATION RUNNING COSTS - MANAGEMENT EXPENSES,633100,ADMINISTRATION RUNNING COSTS - MANAGEMENT EXPENSES,633000,ADMINISTRATION RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Administration),,,,
633104,MANAGEMENT FEES - INTERCOMPANY,633100,ADMINISTRATION RUNNING COSTS - MANAGEMENT EXPENSES,633100,ADMINISTRATION RUNNING COSTS - MANAGEMENT EXPENSES,633000,ADMINISTRATION RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Administration),,,,
633302,SHIP TO SHORE COMMUNICATION CHARGES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633000,ADMINISTRATION RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Administration),,,,
633304,SHORE BASED (TELEPHONE RECOVERIES),633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633000,ADMINISTRATION RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Administration),,,,
633306,ANNUAL TAXES & CONSULATE FEES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633000,ADMINISTRATION RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Administration),,,,
633308,MASTERS PORT EXPENSES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633000,ADMINISTRATION RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Administration),,,,
633312,SUPERINTENDENTS EXPENSES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633000,ADMINISTRATION RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Administration),,,,
633314,TECHNICIAN / INSPECTOR / SURVEYOR EXPENSES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633000,ADMINISTRATION RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Administration),,,,
633316,POSTAGE & COURIER,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633000,ADMINISTRATION RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Administration),,,,
633318,AUDIT FEE AND TAX FEE - STATUTORY REPORT,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633000,ADMINISTRATION RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Administration),,,,
633322,LEGAL FEES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633000,ADMINISTRATION RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Administration),,,,
633324,BANK CHARGES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633000,ADMINISTRATION RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Administration),,,,
633998,OTHER ADMINISTRATION EXPENSES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633300,ADMINISTRATION RUNNING COSTS - ADMINISTRATIVE EXPENSES,633000,ADMINISTRATION RUNNING COSTS,620000,VESSEL OPERATING EXPENSES,600000,EXPENSES,Expense,Vessel Operating Costs (Administration),Oil Pollution Insurance,Administration expenses,Administration Running Costs,Daily running costs
641002,INSURANCE DEDUCTIBLES - HULL AND MACHINERY,641000,INSURANCE DEDUCTIBLES,641000,INSURANCE DEDUCTIBLES,641000,INSURANCE DEDUCTIBLES,640000,OTHER OPERATING EXPENSES,600000,EXPENSES,Expense,Other operating expenses,,,,
641004,INSURANCE DEDUCTIBLES - LOSS OF EARNINGS,641000,INSURANCE DEDUCTIBLES,641000,INSURANCE DEDUCTIBLES,641000,INSURANCE DEDUCTIBLES,640000,OTHER OPERATING EXPENSES,600000,EXPENSES,Expense,Other operating expenses,,,,
641006,INSURANCE DEDUCTIBLES - PROTECTION AND INDEMNITY,641000,INSURANCE DEDUCTIBLES,641000,INSURANCE DEDUCTIBLES,641000,INSURANCE DEDUCTIBLES,640000,OTHER OPERATING EXPENSES,600000,EXPENSES,Expense,Other operating expenses,,,,
641008,INSURANCE DEDUCTIBLES - OTHER INSURANCE,641000,INSURANCE DEDUCTIBLES,641000,INSURANCE DEDUCTIBLES,641000,INSURANCE DEDUCTIBLES,640000,OTHER OPERATING EXPENSES,600000,EXPENSES,Expense,Other operating expenses,,,,
641012,INSURANCE DEDUCTIBLES - OTHERS,641000,INSURANCE DEDUCTIBLES,641000,INSURANCE DEDUCTIBLES,641000,INSURANCE DEDUCTIBLES,640000,OTHER OPERATING EXPENSES,600000,EXPENSES,Expense,Other operating expenses,,,,
651002,STAFF SALARIES,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651004,FIELD STAFF SALARIES ,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651006,CPF / NI CONTRIBUTIONS,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651008,STAFF BONUS,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651012,STAFF PENSION,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651014,STAFF UNCONSUMED ANNUAL LEAVE,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651016,STAFF ACCOMMODATION,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651018,STAFF TRANSPORTATION,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651022,DIRECTORS' TRANSPORTATION,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651024,SCHOOL FEES,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651026,DENTAL BENEFITS,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651028,OTHER STAFF BENEFITS,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651032,STAFF RELOCATION COST,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651034,TEMPORARY STAFF,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651036,MEDICAL AND OTHER STAFF-RELATED INSURANCE,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651038,MEDICAL EXPENSES,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651042,MEDICAL SUPPLIES,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651044,RECRUITMENT FEES,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651046,STAFF TRAINING,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651048,SPORTS AND RECREATIONS,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
651052,STAFF WELFARE,651000,STAFF COSTS,651000,STAFF COSTS,651000,STAFF COSTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Payroll and staff-related costs,,,,
653002,OFFICE RENTAL,653000,OFFICE RENTAL,653000,OFFICE RENTAL,653000,OFFICE RENTAL,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
653004,DOCUMENT WAREHOUSE RENTAL,653000,OFFICE RENTAL,653000,OFFICE RENTAL,653000,OFFICE RENTAL,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
653006,LICENCE FEE EXPENSE - INTERCOMPANY,653000,OFFICE RENTAL,653000,OFFICE RENTAL,653000,OFFICE RENTAL,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
654002,ENTERTAINMENT EXPENSES,654000,ENTERTAINMENT,654000,ENTERTAINMENT,654000,ENTERTAINMENT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Travel and entertainment expenses,,,,
655002,TAXI FARE / BUS FARE,655000,TRAVELLING AND TRANSPORT,655000,TRAVELLING AND TRANSPORT,655000,TRAVELLING AND TRANSPORT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Travel and entertainment expenses,,,,
655004,TRAVELLING - AIRFARE,655000,TRAVELLING AND TRANSPORT,655000,TRAVELLING AND TRANSPORT,655000,TRAVELLING AND TRANSPORT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Travel and entertainment expenses,,,,
655006,TRAVELLING - ACCOMMODATION,655000,TRAVELLING AND TRANSPORT,655000,TRAVELLING AND TRANSPORT,655000,TRAVELLING AND TRANSPORT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Travel and entertainment expenses,,,,
655008,TRAVELLING - OTHER COSTS,655000,TRAVELLING AND TRANSPORT,655000,TRAVELLING AND TRANSPORT,655000,TRAVELLING AND TRANSPORT,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Travel and entertainment expenses,,,,
656002,MEMBERSHIP SUBSCRIPTIONS,656000,SUBSCRIPTIONS,656000,SUBSCRIPTIONS,656000,SUBSCRIPTIONS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
656004,PERIODICALS,656000,SUBSCRIPTIONS,656000,SUBSCRIPTIONS,656000,SUBSCRIPTIONS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
657002,CLEANING SERVICE,657000,OFFICE MAINTENANCE,657000,OFFICE MAINTENANCE,657000,OFFICE MAINTENANCE,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
657004,OFFICE REPAIRS AND MAINTENANCE,657000,OFFICE MAINTENANCE,657000,OFFICE MAINTENANCE,657000,OFFICE MAINTENANCE,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,Annual Taxes & Consul Fees,Administration expenses,Administration Running Costs,Daily running costs
657006,UTILITIES,657000,OFFICE MAINTENANCE,657000,OFFICE MAINTENANCE,657000,OFFICE MAINTENANCE,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
657008,PLANTS AND LANDSCAPING,657000,OFFICE MAINTENANCE,657000,OFFICE MAINTENANCE,657000,OFFICE MAINTENANCE,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
657012,REPAIRS / UPKEEP OF OFFICE EQUIPMENT,657000,OFFICE MAINTENANCE,657000,OFFICE MAINTENANCE,657000,OFFICE MAINTENANCE,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
658002,OFFICE REFRESHMENTS,658000,OFFICE REFRESHMENTS,658000,OFFICE REFRESHMENTS,658000,OFFICE REFRESHMENTS,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
659002,OFFICE INSURANCE,659000,OFFICE INSURANCE,659000,OFFICE INSURANCE,659000,OFFICE INSURANCE,650000,GENERAL AND ADMINISTRATIVE EXPENSES,600000,EXPENSES,Expense,Other general and administrative expenses,,,,
